"time","longitude","latitude","mag","Dampak"
"2016-03-04T20:37:28.640Z","107.3317","-8.1839","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2016-03-04T18:01:13.730Z","110.6387","-5.9419","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2016-03-02T06:09:12.940Z","112.5355","-8.6191","5.1","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2016-02-26T21:12:01.890Z","108.8105","-8.0159","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2016-02-23T23:53:31.310Z","107.5574","-7.1841","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2016-02-18T23:10:17.080Z","113.8356","-8.0756","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2016-02-16T15:05:48.600Z","106.9569","-7.3184","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2016-02-16T13:47:14.630Z","106.7131","-7.6087","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2016-02-16T08:58:35.530Z","114.5464","-6.4606","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2016-02-15T01:22:38.140Z","105.8007","-7.5997","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2016-02-13T15:23:17.940Z","108.4841","-7.2832","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2016-01-30T14:43:21.570Z","105.868","-8.0791","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2016-01-25T12:54:10.050Z","108.1745","-6.6502","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2016-01-20T17:25:43.060Z","107.9491","-8.3714","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2016-01-15T09:05:46.660Z","106.6767","-7.2528","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2016-01-06T13:09:07.080Z","106.4753","-7.2792","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-12-19T15:03:36.010Z","107.0225","-8.3684","5.7","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2015-12-16T10:23:43.380Z","106.9697","-8.1025","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-11-28T14:47:18.970Z","105.9999","-7.0548","5.4","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2015-11-20T20:03:05.190Z","105.3205","-7.4351","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-11-20T19:48:44.130Z","105.2713","-7.4127","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-11-12T12:07:22.940Z","106.8627","-6.4825","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-11-07T05:56:38.580Z","105.2293","-6.093","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-11-03T21:43:41.730Z","107.0844","-7.9517","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-10-31T18:46:16.370Z","106.841","-7.4469","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-10-30T10:12:38.860Z","107.4207","-8.4379","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-10-29T10:20:29.010Z","109.776","-8.5638","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-10-28T05:15:09.240Z","109.3926","-8.4165","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-10-22T18:10:23.680Z","110.7124","-6.4464","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-10-14T22:52:30.320Z","105.3913","-6.0739","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-10-10T09:04:01.020Z","107.4009","-8.0486","5.2","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2015-10-06T01:43:43.640Z","106.2764","-7.2911","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-09-28T14:10:08.230Z","107.2407","-8.348","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-09-25T13:28:53.300Z","110.4263","-7.9909","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-09-10T16:19:23.630Z","112.4874","-8.6226","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-09-09T04:22:37.560Z","107.2662","-8.0826","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-09-08T01:06:27.300Z","112.8838","-8.4151","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-09-04T20:08:31.580Z","107.2248","-8.043","5.4","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2015-09-02T09:56:07.740Z","106.2438","-7.6291","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-08-23T18:40:13.910Z","107.2032","-8.1371","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-08-21T19:07:12.970Z","111.9505","-8.3639","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-08-20T20:04:44.860Z","107.8685","-8.0443","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-08-07T17:26:10.390Z","108.7546","-8.325","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-08-05T15:41:52.910Z","105.4445","-5.9945","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-08-05T03:55:19.360Z","107.0806","-8.0444","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-08-01T18:55:55.540Z","110.8896","-8.6197","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-07-24T21:44:38.920Z","108.9163","-8.2477","5.5","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2015-07-09T19:47:48.750Z","112.5217","-8.5802","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-07-09T19:41:49.970Z","105.8747","-8.0402","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-07-05T07:34:44.170Z","113.9908","-8.2434","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-07-04T05:38:42.360Z","107.2792","-8.1573","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-06-25T03:35:28.110Z","111.7695","-7.4715","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-06-24T20:22:29.340Z","108.1213","-8.0816","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-06-22T16:37:50.050Z","105.3171","-7.0118","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-06-01T23:12:17.560Z","110.3946","-6.9483","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-05-13T08:00:56.890Z","110.4083","-7.8653","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-05-04T12:02:14.470Z","106.7745","-7.8103","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-04-09T18:20:28.500Z","105.3343","-6.7085","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-03-28T07:33:04.220Z","105.1701","-6.819","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-03-27T17:41:56.670Z","106.7957","-7.9169","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-03-26T11:04:35.850Z","114.6149","-8.2116","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-03-22T18:05:12.680Z","109.056","-6.9858","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-03-12T15:16:48.930Z","106.1219","-6.8412","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-03-10T23:31:22.470Z","112.5641","-8.5156","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-03-10T00:59:11.710Z","107.8862","-6.1453","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-03-10T00:49:14.840Z","109.1278","-8.5132","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-03-06T18:13:45.590Z","105.2771","-7.133","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-02-28T15:19:42.720Z","113.1129","-7.4842","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-02-21T10:37:00.800Z","106.7699","-8.1852","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-02-20T01:09:13.060Z","105.6296","-5.8991","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-02-04T12:56:51.090Z","112.9857","-6.1365","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-02-02T21:29:40.420Z","105.3624","-6.1192","5.2","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2015-02-02T13:41:10.560Z","105.837","-5.9993","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-01-28T16:21:20.610Z","106.8824","-7.6141","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-01-27T03:58:41.780Z","114.1688","-8.0368","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-01-18T02:53:33.830Z","109.0176","-7.855","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-01-17T08:24:06.260Z","105.3183","-6.5138","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-01-16T20:43:40.020Z","106.2154","-7.4024","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2015-01-09T19:01:16.210Z","106.6987","-7.5146","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-12-26T14:08:38.210Z","106.8666","-7.2683","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-12-15T09:20:43.930Z","105.7543","-7.5261","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-12-08T14:56:04.550Z","107.2334","-8.0336","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-12-03T08:25:36.120Z","105.8177","-7.5632","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-12-01T01:50:23.380Z","106.4275","-7.8798","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-11-28T21:06:01.390Z","107.5222","-7.3152","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-11-10T04:59:31.150Z","107.312","-8.1933","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-11-08T14:56:52.390Z","105.9866","-7.1838","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-11-06T02:12:50.390Z","108.1532","-8.3936","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-11-04T09:18:59.950Z","106.6645","-8.226","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-11-03T08:56:30.790Z","105.9668","-7.4091","5","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2014-11-01T21:51:01.110Z","105.4869","-5.8922","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-11-01T07:21:16.800Z","105.229","-6.1429","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-10-22T04:14:42.610Z","105.3084","-6.9463","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-10-17T09:26:00.240Z","107.1731","-6.4963","5.2","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2014-10-14T00:50:23.030Z","111.3377","-8.585","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-10-08T05:46:44.980Z","107.4323","-7.3775","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-10-06T19:29:05.600Z","110.5484","-8.5845","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-09-24T09:30:10.010Z","106.8674","-7.1477","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-09-13T05:12:58.940Z","106.295","-6.9314","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-09-12T10:59:09.740Z","106.0528","-6.1423","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-09-07T08:59:37.130Z","106.4871","-8.1192","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-09-06T00:37:00.910Z","105.3513","-6.2746","5","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2014-08-30T09:31:25.410Z","108.6218","-7.8792","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-08-18T19:47:46.390Z","107.915","-6.2406","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-08-11T08:42:58.490Z","109.3231","-8.0214","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-08-10T13:12:30.360Z","108.8435","-8.3715","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-08-05T23:00:50.320Z","108.6172","-8.0126","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-07-28T05:55:15.160Z","106.3646","-8.0972","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-07-26T05:57:54.460Z","111.4824","-6.9946","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-07-20T18:46:53.200Z","107.9321","-6.1194","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-07-12T10:19:24.980Z","109.2792","-8.5371","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-07-08T14:22:12.830Z","107.1609","-7.5836","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-07-07T01:24:20.710Z","114.6423","-8.4135","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-07-02T12:04:40.620Z","107.8883","-8.1921","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-06-28T09:15:50.500Z","109.1974","-8.362","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-06-27T19:23:25.660Z","107.2726","-7.8887","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-06-25T22:45:18.650Z","108.8517","-8.5176","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-06-22T06:38:51.440Z","108.0537","-7.7615","5.1","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2014-06-18T18:32:38.590Z","107.53","-8.2498","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-06-17T20:45:51.240Z","111.5922","-8.2977","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-06-15T04:46:19.600Z","113.0423","-8.4745","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-06-05T05:51:32.570Z","106.0956","-6.6428","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-06-04T10:59:38.880Z","109.3076","-8.61","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-05-30T17:53:19.100Z","106.0089","-7.2877","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-05-25T02:42:37.830Z","106.5414","-8.0158","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-05-14T16:52:10.170Z","105.8254","-7.2549","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-05-13T23:15:17.910Z","106.7519","-7.0645","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-05-08T22:33:32.750Z","109.2385","-8.2411","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-05-08T05:48:26.370Z","109.1224","-8.4867","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-04-29T13:04:47.110Z","109.1353","-8.4215","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-04-29T09:11:19.090Z","105.1973","-6.1049","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-04-29T02:36:06.350Z","106.5629","-6.6942","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-04-26T06:53:17.290Z","109.8387","-8.4249","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-04-04T19:24:09.040Z","106.0233","-7.0782","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-04-02T11:21:56.460Z","110.4434","-7.887","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-03-23T00:09:36.130Z","105.9853","-7.8028","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-03-22T11:24:21.110Z","112.4215","-5.9815","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-03-21T10:52:10.910Z","107.7523","-8.3901","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-03-19T20:51:33.740Z","108.3156","-8.4828","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-03-16T14:53:57.030Z","111.0827","-8.614","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-03-13T19:17:24.210Z","112.2543","-7.6415","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-03-10T13:15:00.370Z","109.1977","-8.2962","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-02-28T05:20:42.310Z","107.4071","-7.0215","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-02-26T19:41:03.590Z","106.081","-7.5534","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-02-26T02:36:56.370Z","108.2833","-6.7146","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-02-24T17:40:56.870Z","106.3227","-6.9671","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-02-23T08:58:41.420Z","108.0644","-8.2077","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-02-16T10:50:03.580Z","106.5359","-7.7898","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-02-12T13:10:16.910Z","109.1766","-8.5072","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-02-11T06:46:18.680Z","112.5604","-8.5831","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-02-10T08:40:27.410Z","109.2661","-8.2385","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-02-08T17:21:39.420Z","109.2161","-8.0586","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-02-02T11:17:36.410Z","111.7887","-7.2645","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-02-02T11:12:36.390Z","109.271","-8.0734","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-01-30T03:34:40.460Z","106.3934","-6.4235","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-01-28T04:48:10.890Z","109.2011","-7.9789","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-01-28T04:39:21.690Z","109.199","-8.0687","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-01-27T16:14:00.800Z","109.2927","-8.0452","5","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2014-01-25T16:58:01.840Z","109.2642","-8.2339","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-01-25T16:23:17.240Z","109.2685","-8.2885","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-01-25T08:39:49.380Z","109.2796","-8.2559","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-01-25T08:27:49.190Z","109.2395","-8.3698","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-01-25T07:59:23.390Z","109.2432","-8.3852","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-01-25T07:29:00.890Z","109.2908","-7.8741","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-01-25T05:48:57.920Z","109.3333","-8.1151","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-01-25T05:25:16.000Z","109.3003","-8.0009","5.2","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2014-01-25T05:14:18.510Z","109.2653","-7.9855","6.1","Mampu membuat kerusakan sampai area sejauh 160 km."
"2014-01-17T02:52:55.570Z","107.4026","-8.0558","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-01-15T14:05:50.840Z","108.6025","-7.9346","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-01-15T09:26:11.150Z","106.8955","-6.3927","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-01-12T10:46:51.160Z","109.499","-8.2944","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-01-09T16:16:51.240Z","105.4281","-6.9559","5","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2014-01-06T01:39:00.530Z","105.4548","-8.6197","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2014-01-05T11:32:11.060Z","105.3544","-5.9326","5.1","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2014-01-03T19:22:44.080Z","108.4103","-7.5151","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-12-24T16:15:21.520Z","107.9022","-7.9434","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-12-23T07:58:10.030Z","108.2686","-8.1207","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-12-19T22:56:24.950Z","105.3386","-6.2154","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-12-19T16:41:49.610Z","107.1958","-6.8116","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-12-18T07:02:33.590Z","105.6901","-8.6252","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-12-17T19:01:59.570Z","109.1911","-6.7574","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-12-13T01:16:51.570Z","108.5575","-7.2679","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-12-12T19:28:29.180Z","106.4324","-6.37","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-12-12T08:34:59.250Z","108.1852","-7.8229","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-11-25T00:40:42.370Z","107.9289","-7.8709","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-11-24T19:58:16.280Z","108.3556","-7.1978","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-11-24T09:44:51.680Z","105.6137","-7.6025","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-11-17T21:41:24.500Z","108.9678","-8.3311","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-11-14T11:45:43.660Z","110.4151","-8.0613","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-11-13T07:25:02.130Z","106.5655","-6.2522","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-11-03T02:35:30.950Z","107.9754","-7.8609","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-10-30T21:45:34.790Z","107.8002","-8.108","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-10-26T17:24:08.290Z","108.9863","-8.2485","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-10-24T08:25:16.480Z","106.3123","-7.1506","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-10-23T11:14:19.920Z","107.1197","-7.8068","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-10-10T14:11:55.210Z","108.9948","-8.3635","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-10-05T14:24:18.160Z","107.2958","-8.03","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-09-20T06:34:45.380Z","107.9037","-8.1205","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-09-12T21:05:28.270Z","105.3568","-6.4721","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-08-30T12:19:45.890Z","113.137","-6.1837","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-08-17T07:31:13.840Z","105.2525","-6.8674","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-08-16T06:15:55.080Z","108.9805","-8.3923","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-08-08T10:45:58.200Z","110.9786","-8.6243","5.3","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2013-07-21T12:50:20.010Z","105.918","-7.356","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-07-20T11:07:28.600Z","107.845","-8.098","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-07-08T09:37:40.000Z","107.895","-7.92","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-07-05T09:40:18.180Z","108.037","-7.682","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-06-25T10:34:03.720Z","107.999","-8.078","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-05-07T09:48:36.520Z","111.282","-7.97","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-05-06T11:44:11.670Z","107.761","-8.206","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-05-06T11:12:01.930Z","107.703","-7.597","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-05-04T08:04:46.020Z","112.778","-6.05","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-04-19T12:00:44.430Z","109.85","-7.295","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-04-08T18:53:44.370Z","106.072","-7.091","5.3","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2013-03-14T09:48:45.660Z","106.751","-8.078","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-03-12T07:16:49.340Z","109.095","-8.183","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-03-08T10:43:27.750Z","107.802","-7.904","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-03-06T21:02:53.270Z","106.321","-6.266","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-02-26T14:06:04.610Z","107.294","-6.998","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-02-06T16:26:46.840Z","110.101","-7.604","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2013-02-02T01:19:35.040Z","105.372","-6.943","5","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2012-12-30T07:56:52.070Z","105.283","-6.96","5","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2012-12-26T16:12:41.260Z","107.436","-7.887","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-12-23T05:39:54.470Z","107.265","-8.038","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-12-15T08:45:47.650Z","107.128","-7.136","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-12-14T16:16:22.350Z","105.928","-7.644","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-11-10T06:05:27.190Z","106.666","-7.373","5.1","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2012-11-01T14:12:01.820Z","107.529","-6.762","5.7","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2012-10-21T02:41:16.210Z","108.309","-7.883","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
